date,year,month,county,rainfall_mm
1981-08-01,1981,8,Bomet,72.42180883316766
1981-09-01,1981,9,Bomet,75.9084084374564
1981-10-01,1981,10,Bomet,33.58189707710629
1981-11-01,1981,11,Bomet,35.868264538901194
1981-12-01,1981,12,Bomet,31.768403484707786
1982-01-01,1982,1,Bomet,21.56767387617202
1982-02-01,1982,2,Bomet,34.80135202407837
1982-03-01,1982,3,Bomet,30.020807334354945
1982-04-01,1982,4,Bomet,111.43837002345494
1982-05-01,1982,5,Bomet,109.94679818834577
1982-06-01,1982,6,Bomet,48.613013449169344
1982-07-01,1982,7,Bomet,35.5323612349374
1982-08-01,1982,8,Bomet,60.72886900674729
1982-09-01,1982,9,Bomet,52.59335381644113
1982-10-01,1982,10,Bomet,65.17389356522332
1982-11-01,1982,11,Bomet,120.56035059974307
1982-12-01,1982,12,Bomet,60.73215498243059
1983-01-01,1983,1,Bomet,26.967469555991038
1983-02-01,1983,2,Bomet,39.491580554417204
1983-03-01,1983,3,Bomet,40.55222300120762
1983-04-01,1983,4,Bomet,93.43382626488095
1983-05-01,1983,5,Bomet,63.076010386149086
1983-06-01,1983,6,Bomet,56.89144075484503
1983-07-01,1983,7,Bomet,43.49282882327125
1983-08-01,1983,8,Bomet,69.50646318708148
1983-09-01,1983,9,Bomet,61.94970187686739
1983-10-01,1983,10,Bomet,60.96539417902628
1983-11-01,1983,11,Bomet,62.04993979136149
1983-12-01,1983,12,Bomet,41.79004707790556
1984-01-01,1984,1,Bomet,23.225828284309024
1984-02-01,1984,2,Bomet,21.030921731676376
1984-03-01,1984,3,Bomet,22.470647925422305
1984-04-01,1984,4,Bomet,93.73404893420991
1984-05-01,1984,5,Bomet,36.31511334010533
1984-06-01,1984,6,Bomet,42.59128422964187
1984-07-01,1984,7,Bomet,69.43804831731887
1984-08-01,1984,8,Bomet,77.97062278929211
1984-09-01,1984,9,Bomet,39.955651555742534
1984-10-01,1984,10,Bomet,49.092252912975496
1984-11-01,1984,11,Bomet,71.54582600366501
1984-12-01,1984,12,Bomet,45.130001930963424
1985-01-01,1985,1,Bomet,25.60961247625805
1985-02-01,1985,2,Bomet,56.0279449735369
1985-03-01,1985,3,Bomet,84.01090185982841
1985-04-01,1985,4,Bomet,152.91424278985886
1985-05-01,1985,5,Bomet,98.1833575112479
1985-06-01,1985,6,Bomet,54.651736395699636
1985-07-01,1985,7,Bomet,63.99660723549979
1985-08-01,1985,8,Bomet,54.810838154384065
1985-09-01,1985,9,Bomet,57.71203785850888
1985-10-01,1985,10,Bomet,28.734353508268082
1985-11-01,1985,11,Bomet,69.8294244493757
1985-12-01,1985,12,Bomet,37.6064642951602
1986-01-01,1986,1,Bomet,23.011981351034983
1986-02-01,1986,2,Bomet,29.05609943753197
1986-03-01,1986,3,Bomet,46.31832571256729
1986-04-01,1986,4,Bomet,128.39144570486886
1986-05-01,1986,5,Bomet,87.00423372359504
1986-06-01,1986,6,Bomet,46.26489414487566
1986-07-01,1986,7,Bomet,47.64266758873349
1986-08-01,1986,8,Bomet,44.56873355593
1986-09-01,1986,9,Bomet,47.918110824766615
1986-10-01,1986,10,Bomet,59.43817978813534
1986-11-01,1986,11,Bomet,49.0235805057344
1986-12-01,1986,12,Bomet,46.512681007385254
1987-01-01,1987,1,Bomet,47.08518641335623
1987-02-01,1987,2,Bomet,47.63345432281494
1987-03-01,1987,3,Bomet,85.99852171398345
1987-04-01,1987,4,Bomet,83.13608451116653
1987-05-01,1987,5,Bomet,97.31181221916562
1987-06-01,1987,6,Bomet,85.53811254955474
1987-07-01,1987,7,Bomet,37.33477422169277
1987-08-01,1987,8,Bomet,46.35966307776315
1987-09-01,1987,9,Bomet,57.15024139767601
1987-10-01,1987,10,Bomet,51.77341072899954
1987-11-01,1987,11,Bomet,79.94665631793794
1987-12-01,1987,12,Bomet,21.226726032438734
1988-01-01,1988,1,Bomet,60.19003927140009
1988-02-01,1988,2,Bomet,25.17060411544073
1988-03-01,1988,3,Bomet,78.51955105009533
1988-04-01,1988,4,Bomet,132.03037879580543
1988-05-01,1988,5,Bomet,78.81076240539551
1988-06-01,1988,6,Bomet,46.3608972231547
1988-07-01,1988,7,Bomet,50.43427698952811
1988-08-01,1988,8,Bomet,71.03199195861816
1988-09-01,1988,9,Bomet,51.946720600128174
1988-10-01,1988,10,Bomet,49.18841507321312
1988-11-01,1988,11,Bomet,53.00713452838716
1988-12-01,1988,12,Bomet,28.46981398264567
1989-01-01,1989,1,Bomet,36.11883588064285
1989-02-01,1989,2,Bomet,56.32531347728911
1989-03-01,1989,3,Bomet,92.17858069283622
1989-04-01,1989,4,Bomet,94.85316621689569
1989-05-01,1989,5,Bomet,78.33242370968773
1989-06-01,1989,6,Bomet,33.0678124881926
1989-07-01,1989,7,Bomet,44.6231860773904
1989-08-01,1989,8,Bomet,72.08814452943348
1989-09-01,1989,9,Bomet,52.39535063789005
1989-10-01,1989,10,Bomet,59.618463811420256
1989-11-01,1989,11,Bomet,46.22938194729033
1989-12-01,1989,12,Bomet,81.36171749659947
1990-01-01,1990,1,Bomet,38.34230125518072
1990-02-01,1990,2,Bomet,80.17324202401298
1990-03-01,1990,3,Bomet,105.25229217892601
1990-04-01,1990,4,Bomet,113.16623251778739
1990-05-01,1990,5,Bomet,83.96004163651239
1990-06-01,1990,6,Bomet,31.41491937637329
1990-07-01,1990,7,Bomet,33.86610356966654
1990-08-01,1990,8,Bomet,60.821904863630024
1990-09-01,1990,9,Bomet,41.49803706577846
1990-10-01,1990,10,Bomet,38.841640290759855
1990-11-01,1990,11,Bomet,44.59668055034819
1990-12-01,1990,12,Bomet,47.144548052833194
1991-01-01,1991,1,Bomet,46.94642378035046
1991-02-01,1991,2,Bomet,20.105521843546914
1991-03-01,1991,3,Bomet,74.55880542028518
1991-04-01,1991,4,Bomet,69.92464083716983
1991-05-01,1991,5,Bomet,95.69699246542794
1991-06-01,1991,6,Bomet,70.23627045041039
1991-07-01,1991,7,Bomet,31.87056911559332
1991-08-01,1991,8,Bomet,52.80347095217024
1991-09-01,1991,9,Bomet,50.64840773173741
1991-10-01,1991,10,Bomet,56.72956571124849
1991-11-01,1991,11,Bomet,38.54711880002703
1991-12-01,1991,12,Bomet,32.659656887962704
1992-01-01,1992,1,Bomet,16.689454612277803
1992-02-01,1992,2,Bomet,43.163015797024684
1992-03-01,1992,3,Bomet,44.907192866007485
1992-04-01,1992,4,Bomet,93.49544756753104
1992-05-01,1992,5,Bomet,65.41636339823405
1992-06-01,1992,6,Bomet,65.52349690028599
1992-07-01,1992,7,Bomet,50.90957010359991
1992-08-01,1992,8,Bomet,68.12620648883637
1992-09-01,1992,9,Bomet,64.07589331127349
1992-10-01,1992,10,Bomet,74.7866584687006
1992-11-01,1992,11,Bomet,37.16532770792643
1992-12-01,1992,12,Bomet,57.815454074314665
1993-01-01,1993,1,Bomet,78.16785821460542
1993-02-01,1993,2,Bomet,57.66290973481678
1993-03-01,1993,3,Bomet,33.66178224200294
1993-04-01,1993,4,Bomet,66.77579266684396
1993-05-01,1993,5,Bomet,98.18756021772113
1993-06-01,1993,6,Bomet,76.43124811989921
1993-07-01,1993,7,Bomet,25.915366047904605
1993-08-01,1993,8,Bomet,40.804495311918714
1993-09-01,1993,9,Bomet,37.86782882327125
1993-10-01,1993,10,Bomet,31.42474569593157
1993-11-01,1993,11,Bomet,42.16442519142514
1993-12-01,1993,12,Bomet,31.630172525133407
1994-01-01,1994,1,Bomet,21.37496240933736
1994-02-01,1994,2,Bomet,37.20154487519037
1994-03-01,1994,3,Bomet,99.05044178735642
1994-04-01,1994,4,Bomet,83.7331113361177
1994-05-01,1994,5,Bomet,96.26968774341401
1994-06-01,1994,6,Bomet,53.56984969547817
1994-07-01,1994,7,Bomet,51.685035001663934
1994-08-01,1994,8,Bomet,52.7277760278611
1994-09-01,1994,9,Bomet,41.38185344423567
1994-10-01,1994,10,Bomet,36.444424606504896
1994-11-01,1994,11,Bomet,105.10080065046039
1994-12-01,1994,12,Bomet,31.468830222175235
1995-01-01,1995,1,Bomet,24.4185574054718
1995-02-01,1995,2,Bomet,42.55539508092971
1995-03-01,1995,3,Bomet,81.57224196479434
1995-04-01,1995,4,Bomet,96.48226074945359
1995-05-01,1995,5,Bomet,81.33692278180804
1995-06-01,1995,6,Bomet,84.51882684798468
1995-07-01,1995,7,Bomet,39.98395658674694
1995-08-01,1995,8,Bomet,36.438391413007466
1995-09-01,1995,9,Bomet,74.02732862745013
1995-10-01,1995,10,Bomet,49.18308237620762
1995-11-01,1995,11,Bomet,72.31914965311687
1995-12-01,1995,12,Bomet,32.71958541870117
1996-01-01,1996,1,Bomet,38.4542206241971
1996-02-01,1996,2,Bomet,72.54078043074836
1996-03-01,1996,3,Bomet,74.52506682986305
1996-04-01,1996,4,Bomet,89.74765387035552
1996-05-01,1996,5,Bomet,79.21408753168015
1996-06-01,1996,6,Bomet,50.89686752500988
1996-07-01,1996,7,Bomet,83.71954227629162
1996-08-01,1996,8,Bomet,73.81174995785668
1996-09-01,1996,9,Bomet,69.6119765781221
1996-10-01,1996,10,Bomet,51.151824951171875
1996-11-01,1996,11,Bomet,64.25793575105213
1996-12-01,1996,12,Bomet,31.186683711551485
1997-01-01,1997,1,Bomet,22.885634240649996
1997-02-01,1997,2,Bomet,4.902283401716323
1997-03-01,1997,3,Bomet,39.98039629345848
1997-04-01,1997,4,Bomet,124.42055765787761
1997-05-01,1997,5,Bomet,81.5344490323748
1997-06-01,1997,6,Bomet,45.367279416038876
1997-07-01,1997,7,Bomet,49.34633804502941
1997-08-01,1997,8,Bomet,71.6611423038301
1997-09-01,1997,9,Bomet,19.683189834867203
1997-10-01,1997,10,Bomet,53.91611287707374
1997-11-01,1997,11,Bomet,118.2101306007022
1997-12-01,1997,12,Bomet,123.35630280630929
1998-01-01,1998,1,Bomet,105.32337933494931
1998-02-01,1998,2,Bomet,59.6332034156436
1998-03-01,1998,3,Bomet,31.217680022830056
1998-04-01,1998,4,Bomet,94.93691644214448
1998-05-01,1998,5,Bomet,108.70245906284877
1998-06-01,1998,6,Bomet,65.68919345310756
1998-07-01,1998,7,Bomet,51.06269310769581
1998-08-01,1998,8,Bomet,57.23172766821725
1998-09-01,1998,9,Bomet,58.39621916271391
1998-10-01,1998,10,Bomet,63.33516198112851
1998-11-01,1998,11,Bomet,39.618265310923256
1998-12-01,1998,12,Bomet,18.94301440602257
1999-01-01,1999,1,Bomet,39.5383365948995
1999-02-01,1999,2,Bomet,12.44999124890282
1999-03-01,1999,3,Bomet,126.33122562226795
1999-04-01,1999,4,Bomet,86.24001389458066
1999-05-01,1999,5,Bomet,82.07485516866048
1999-06-01,1999,6,Bomet,43.70641172499884
1999-07-01,1999,7,Bomet,34.493582055682225
1999-08-01,1999,8,Bomet,69.78785037994385
1999-09-01,1999,9,Bomet,42.74832777749924
1999-10-01,1999,10,Bomet,52.785488242194766
1999-11-01,1999,11,Bomet,61.08642387390137
1999-12-01,1999,12,Bomet,47.940854617527556
2000-01-01,2000,1,Bomet,15.640046925771804
2000-02-01,2000,2,Bomet,17.848652737481252
2000-03-01,2000,3,Bomet,52.141178585234144
2000-04-01,2000,4,Bomet,79.68165597461518
2000-05-01,2000,5,Bomet,70.74483585357666
2000-06-01,2000,6,Bomet,46.53366463524954
2000-07-01,2000,7,Bomet,47.701184658777144
2000-08-01,2000,8,Bomet,56.75678332646688
2000-09-01,2000,9,Bomet,42.907420430864605
2000-10-01,2000,10,Bomet,56.27877791722616
2000-11-01,2000,11,Bomet,96.37930406842914
2000-12-01,2000,12,Bomet,66.38193507421585
2001-01-01,2001,1,Bomet,134.75700051443917
2001-02-01,2001,2,Bomet,29.112569491068523
2001-03-01,2001,3,Bomet,54.14251032329741
2001-04-01,2001,4,Bomet,101.77748162405831
2001-05-01,2001,5,Bomet,99.13131586710612
2001-06-01,2001,6,Bomet,67.22779432932536
2001-07-01,2001,7,Bomet,58.5999379839216
2001-08-01,2001,8,Bomet,44.15768816357567
2001-09-01,2001,9,Bomet,68.6781271071661
2001-10-01,2001,10,Bomet,75.9421927134196
2001-11-01,2001,11,Bomet,67.50801363445464
2001-12-01,2001,12,Bomet,21.135957286471413
2002-01-01,2002,1,Bomet,66.62395581744966
2002-02-01,2002,2,Bomet,27.118433180309477
2002-03-01,2002,3,Bomet,74.45467113313221
2002-04-01,2002,4,Bomet,90.35429663885208
2002-05-01,2002,5,Bomet,112.84427660987491
2002-06-01,2002,6,Bomet,37.37211431775774
2002-07-01,2002,7,Bomet,42.63068042482649
2002-08-01,2002,8,Bomet,47.182692981901624
2002-09-01,2002,9,Bomet,29.759875683557418
2002-10-01,2002,10,Bomet,49.94542896179926
2002-11-01,2002,11,Bomet,66.37340709141323
2002-12-01,2002,12,Bomet,76.07582864307221
2003-01-01,2003,1,Bomet,25.936108657291957
2003-02-01,2003,2,Bomet,22.90895500637236
2003-03-01,2003,3,Bomet,51.74678098587763
2003-04-01,2003,4,Bomet,96.13990483965192
2003-05-01,2003,5,Bomet,106.69780617668515
2003-06-01,2003,6,Bomet,54.459117480686736
2003-07-01,2003,7,Bomet,35.766028971899125
2003-08-01,2003,8,Bomet,82.17867447081066
2003-09-01,2003,9,Bomet,46.28182467960176
2003-10-01,2003,10,Bomet,55.91807540257772
2003-11-01,2003,11,Bomet,34.15467223666963
2003-12-01,2003,12,Bomet,30.56511165982201
2004-01-01,2004,1,Bomet,57.81994206564767
2004-02-01,2004,2,Bomet,42.503249667939684
2004-03-01,2004,3,Bomet,61.87349873497372
2004-04-01,2004,4,Bomet,122.26623353503999
2004-05-01,2004,5,Bomet,69.76157656170074
2004-06-01,2004,6,Bomet,32.87491341999599
2004-07-01,2004,7,Bomet,30.34709618205116
2004-08-01,2004,8,Bomet,54.62274306161063
2004-09-01,2004,9,Bomet,76.36383547101703
2004-10-01,2004,10,Bomet,28.634922334126063
2004-11-01,2004,11,Bomet,51.68906779516311
2004-12-01,2004,12,Bomet,66.45993164607457
2005-01-01,2005,1,Bomet,36.846642244429816
2005-02-01,2005,2,Bomet,27.001073019845144
2005-03-01,2005,3,Bomet,70.8301830291748
2005-04-01,2005,4,Bomet,76.85372779482887
2005-05-01,2005,5,Bomet,110.83845238458542
2005-06-01,2005,6,Bomet,40.30349025272188
2005-07-01,2005,7,Bomet,38.979696818760466
2005-08-01,2005,8,Bomet,56.49023873465402
2005-09-01,2005,9,Bomet,33.76150270870754
2005-10-01,2005,10,Bomet,38.726208550589426
2005-11-01,2005,11,Bomet,37.921193667820525
2005-12-01,2005,12,Bomet,18.92987913177127
2006-01-01,2006,1,Bomet,25.598510129111155
2006-02-01,2006,2,Bomet,30.45575800396147
2006-03-01,2006,3,Bomet,90.4789513179234
2006-04-01,2006,4,Bomet,118.72678021022251
2006-05-01,2006,5,Bomet,115.1358062199184
2006-06-01,2006,6,Bomet,41.36648468744187
2006-07-01,2006,7,Bomet,31.948101111820765
2006-08-01,2006,8,Bomet,41.395423889160156
2006-09-01,2006,9,Bomet,44.942744754609606
2006-10-01,2006,10,Bomet,38.36702062970116
2006-11-01,2006,11,Bomet,118.76019178118024
2006-12-01,2006,12,Bomet,125.96986852373395
2007-01-01,2007,1,Bomet,66.73927897498722
2007-02-01,2007,2,Bomet,63.80433019002279
2007-03-01,2007,3,Bomet,58.11780441375006
2007-04-01,2007,4,Bomet,74.93822674524216
2007-05-01,2007,5,Bomet,74.15400209881011
2007-06-01,2007,6,Bomet,60.154301552545455
2007-07-01,2007,7,Bomet,48.92851570674351
2007-08-01,2007,8,Bomet,58.80414753868466
2007-09-01,2007,9,Bomet,62.00595117750622
2007-10-01,2007,10,Bomet,29.28468344325111
2007-11-01,2007,11,Bomet,37.305099555424285
2007-12-01,2007,12,Bomet,37.245812961033415
2008-01-01,2008,1,Bomet,21.233872572580974
2008-02-01,2008,2,Bomet,32.66025366101946
2008-03-01,2008,3,Bomet,93.79688735235305
2008-04-01,2008,4,Bomet,70.87537116096134
2008-05-01,2008,5,Bomet,54.495289552779425
2008-06-01,2008,6,Bomet,47.430814629509335
2008-07-01,2008,7,Bomet,41.034048057737806
2008-08-01,2008,8,Bomet,55.005694230397545
2008-09-01,2008,9,Bomet,48.739759263538176
2008-10-01,2008,10,Bomet,63.535212993621826
2008-11-01,2008,11,Bomet,59.445969536190944
2008-12-01,2008,12,Bomet,25.813057195572625
2009-01-01,2009,1,Bomet,30.482816128503707
2009-02-01,2009,2,Bomet,17.40019346986498
2009-03-01,2009,3,Bomet,39.11023389725458
2009-04-01,2009,4,Bomet,75.87368338448661
2009-05-01,2009,5,Bomet,102.13097227187384
2009-06-01,2009,6,Bomet,24.05435523532686
2009-07-01,2009,7,Bomet,24.98337049711318
2009-08-01,2009,8,Bomet,51.64107817695255
2009-09-01,2009,9,Bomet,64.77078814733596
2009-10-01,2009,10,Bomet,40.53356574830555
2009-11-01,2009,11,Bomet,42.01333118620373
2009-12-01,2009,12,Bomet,90.45449874514625
2010-01-01,2010,1,Bomet,46.51984941391718
2010-02-01,2010,2,Bomet,90.22017497108097
2010-03-01,2010,3,Bomet,94.39695212954567
2010-04-01,2010,4,Bomet,104.22747126079742
2010-05-01,2010,5,Bomet,125.96166320074173
2010-06-01,2010,6,Bomet,53.17561472029913
2010-07-01,2010,7,Bomet,36.94742127827236
2010-08-01,2010,8,Bomet,60.11782482692173
2010-09-01,2010,9,Bomet,61.02135499318441
2010-10-01,2010,10,Bomet,62.00767894018264
2010-11-01,2010,11,Bomet,45.15949889591762
2010-12-01,2010,12,Bomet,47.41226650419689
2011-01-01,2011,1,Bomet,27.067789645422074
2011-02-01,2011,2,Bomet,32.92715093067714
2011-03-01,2011,3,Bomet,62.39586053575788
2011-04-01,2011,4,Bomet,53.116608801342196
2011-05-01,2011,5,Bomet,100.06191017514183
2011-06-01,2011,6,Bomet,47.41213244483585
2011-07-01,2011,7,Bomet,49.01640144983927
2011-08-01,2011,8,Bomet,82.71677775610061
2011-09-01,2011,9,Bomet,73.3284797668457
2011-10-01,2011,10,Bomet,77.08443696158272
2011-11-01,2011,11,Bomet,84.66768296559651
2011-12-01,2011,12,Bomet,66.33399645487468
2012-01-01,2012,1,Bomet,8.293530356316339
2012-02-01,2012,2,Bomet,19.710353113356092
2012-03-01,2012,3,Bomet,50.88338847387405
2012-04-01,2012,4,Bomet,160.27965227762857
2012-05-01,2012,5,Bomet,89.03849220275879
2012-06-01,2012,6,Bomet,77.17618351890927
2012-07-01,2012,7,Bomet,59.85699335734049
2012-08-01,2012,8,Bomet,68.06989102136521
2012-09-01,2012,9,Bomet,81.05632645743233
2012-10-01,2012,10,Bomet,72.81743385678246
2012-11-01,2012,11,Bomet,74.04964996519543
2012-12-01,2012,12,Bomet,75.44008700052898
2013-01-01,2013,1,Bomet,30.696658384232293
2013-02-01,2013,2,Bomet,26.273530562718708
2013-03-01,2013,3,Bomet,92.16335096813384
2013-04-01,2013,4,Bomet,164.66873041788736
2013-05-01,2013,5,Bomet,66.20526050385975
2013-06-01,2013,6,Bomet,52.59009106953939
2013-07-01,2013,7,Bomet,37.16828802653721
2013-08-01,2013,8,Bomet,59.716568401881624
2013-09-01,2013,9,Bomet,69.13766411372593
2013-10-01,2013,10,Bomet,43.32732418605259
2013-11-01,2013,11,Bomet,56.476698557535805
2013-12-01,2013,12,Bomet,66.83574163346063
2014-01-01,2014,1,Bomet,24.4648308526902
2014-02-01,2014,2,Bomet,73.15745417277019
2014-03-01,2014,3,Bomet,68.61768985929943
2014-04-01,2014,4,Bomet,43.15980915796189
2014-05-01,2014,5,Bomet,76.14537093752907
2014-06-01,2014,6,Bomet,53.847759519304546
2014-07-01,2014,7,Bomet,46.12151731763567
2014-08-01,2014,8,Bomet,93.43061456226167
2014-09-01,2014,9,Bomet,53.74896128972372
2014-10-01,2014,10,Bomet,52.24582009088425
2014-11-01,2014,11,Bomet,46.57422842298235
2014-12-01,2014,12,Bomet,39.85368810381208
2015-01-01,2015,1,Bomet,6.728868115515936
2015-02-01,2015,2,Bomet,21.22875467936198
2015-03-01,2015,3,Bomet,38.08343757901873
2015-04-01,2015,4,Bomet,151.60974756876627
2015-05-01,2015,5,Bomet,134.52684184483118
2015-06-01,2015,6,Bomet,77.36169083913167
2015-07-01,2015,7,Bomet,32.60720252990723
2015-08-01,2015,8,Bomet,33.139609495798744
2015-09-01,2015,9,Bomet,52.58598854428246
2015-10-01,2015,10,Bomet,63.527257419767835
2015-11-01,2015,11,Bomet,79.02615024929955
2015-12-01,2015,12,Bomet,84.11904571169899
2016-01-01,2016,1,Bomet,55.454919088454474
2016-02-01,2016,2,Bomet,21.361332178115845
2016-03-01,2016,3,Bomet,54.174134753999255
2016-04-01,2016,4,Bomet,147.0389489673433
2016-05-01,2016,5,Bomet,116.86553709847587
2016-06-01,2016,6,Bomet,47.994862261272615
2016-07-01,2016,7,Bomet,42.854055858793714
2016-08-01,2016,8,Bomet,36.62713609422956
2016-09-01,2016,9,Bomet,58.36504936218262
2016-10-01,2016,10,Bomet,47.51741472880045
2016-11-01,2016,11,Bomet,66.74251056852795
2016-12-01,2016,12,Bomet,15.316459564935593
2017-01-01,2017,1,Bomet,14.374328590574718
2017-02-01,2017,2,Bomet,33.1868706657773
2017-03-01,2017,3,Bomet,49.409504890441895
2017-04-01,2017,4,Bomet,83.84529272715251
2017-05-01,2017,5,Bomet,95.62784898848761
2017-06-01,2017,6,Bomet,52.4050600869315
2017-07-01,2017,7,Bomet,79.10006668454125
2017-08-01,2017,8,Bomet,64.01767635345459
2017-09-01,2017,9,Bomet,68.50648280552456
2017-10-01,2017,10,Bomet,68.51684488568988
2017-11-01,2017,11,Bomet,62.88108734857468
2017-12-01,2017,12,Bomet,39.22111854099092
2018-01-01,2018,1,Bomet,24.22079542704991
2018-02-01,2018,2,Bomet,22.627255008334206
2018-03-01,2018,3,Bomet,136.68296641395204
2018-04-01,2018,4,Bomet,167.29466392880394
2018-05-01,2018,5,Bomet,133.07284659431093
2018-06-01,2018,6,Bomet,81.25944337390717
2018-07-01,2018,7,Bomet,41.158343542189826
2018-08-01,2018,8,Bomet,65.5967602502732
2018-09-01,2018,9,Bomet,34.052532377697176
2018-10-01,2018,10,Bomet,63.967768464769634
2018-11-01,2018,11,Bomet,52.89723527999151
2018-12-01,2018,12,Bomet,63.23723284403483
2019-01-01,2019,1,Bomet,14.284173465910412
2019-02-01,2019,2,Bomet,16.725478535606747
2019-03-01,2019,3,Bomet,35.007941586630686
2019-04-01,2019,4,Bomet,100.25466473897298
2019-05-01,2019,5,Bomet,100.07721178872245
2019-06-01,2019,6,Bomet,90.14519500732422
2019-07-01,2019,7,Bomet,44.19123719987415
2019-08-01,2019,8,Bomet,60.61429695856003
2019-09-01,2019,9,Bomet,65.60974402654739
2019-10-01,2019,10,Bomet,83.3500106448219
2019-11-01,2019,11,Bomet,113.8450752439953
2019-12-01,2019,12,Bomet,153.43153217860632
2020-01-01,2020,1,Bomet,88.98952565874372
2020-02-01,2020,2,Bomet,51.0516661689395
2020-03-01,2020,3,Bomet,158.33482469831193
2020-04-01,2020,4,Bomet,143.6451619466146
2020-05-01,2020,5,Bomet,92.97384402865455
2020-06-01,2020,6,Bomet,63.03502418881371
2020-07-01,2020,7,Bomet,48.298301083701
2020-08-01,2020,8,Bomet,59.64237483342489
2020-09-01,2020,9,Bomet,68.55864792778378
2020-10-01,2020,10,Bomet,103.03679125649589
2020-11-01,2020,11,Bomet,154.2529812767392
2020-12-01,2020,12,Bomet,40.098548525855655
2021-01-01,2021,1,Bomet,47.8977260135469
2021-02-01,2021,2,Bomet,63.440267426627024
2021-03-01,2021,3,Bomet,57.78546256110782
2021-04-01,2021,4,Bomet,132.7232852209182
